index,port_num,pred,n_ret,date
HALKB.IS,2,0.2261602968921706,-0.014227676946319434,2022-07-31
TURSG.IS,2,0.2009853326020963,0.02766795811635747,2022-07-31
VAKBN.IS,2,0.2409958367462845,-0.002557542261826362,2022-07-31
VERUS.IS,3,0.253637767298434,-0.0015624761581420898,2022-07-31
YKBNK.IS,3,0.2287060433849367,0.01713060436811409,2022-07-31
TRGYO.IS,4,0.1505755546358137,-0.003821622080974474,2022-07-31
GARAN.IS,4,0.2288605451280738,-0.038410590003548184,2022-07-31
ISCTR.IS,4,0.2435118542167823,0.058823523722262516,2022-07-31
YATAS.IS,4,0.2336621334290272,-0.023209569050567702,2022-07-31
AGHOL.IS,5,0.1924951688678807,0.16359060821509153,2022-07-31
ISGYO.IS,5,0.1998570963852282,0.18604644285745153,2022-07-31
RTALB.IS,5,0.2239021972937877,-0.13688217408725578,2022-07-31
TCELL.IS,6,0.2853327606941849,-0.022798406902906687,2022-07-31
VESTL.IS,6,0.2755057931792312,-0.010647019986467332,2022-07-31
IPEKE.IS,7,0.2913574133579925,0.028070148042597554,2022-07-31
KOZAA.IS,7,0.2872309614120708,0.08103978790516386,2022-07-31
TTKOM.IS,7,0.2929735045733691,0.0,2022-07-31
AKBNK.IS,8,0.2938112398569559,-0.001157433852368328,2022-07-31
ISMEN.IS,8,0.2806400202861517,0.0579344884851396,2022-07-31
OYAKC.IS,8,0.2759069572830384,-0.014809008691593073,2022-07-31
PARSN.IS,8,0.2940744570449203,0.09012139927331231,2022-07-31
KARSN.IS,9,0.2832749930821737,0.012802229454440761,2022-07-31
SASA.IS,9,0.284218543576467,0.07699758750412289,2022-07-31
SELEC.IS,9,0.2723206962516189,0.02595053187056462,2022-07-31
SKBNK.IS,9,0.268226428570723,0.25735295600029007,2022-07-31
TKFEN.IS,9,0.2851482370550544,0.003933925301714769,2022-07-31
HEKTS.IS,10,0.2704420981236901,0.016676871001150673,2022-07-31
KORDS.IS,10,0.2919624343936814,-0.027788986555688622,2022-07-31
TAVHL.IS,10,0.2768298793891468,0.062030059957431716,2022-07-31
EREGL.IS,11,0.3052987094686723,-0.01847898229188749,2022-07-31
KCHOL.IS,11,0.3003944370953723,0.02222220102945971,2022-07-31
SARKY.IS,11,0.2941344182721562,-0.003591967705518506,2022-07-31
ADESE.IS,12,0.3153769628508092,0.05128208067290285,2022-07-31
IZMDC.IS,12,0.3182651392223651,-0.013043466092057199,2022-07-31
PETKM.IS,12,0.3079008774619606,0.019296153748313394,2022-07-31
SOKM.IS,12,0.3185572263383182,0.06051438536881837,2022-07-31
TKNSA.IS,12,0.3053394263552931,0.13013695677307968,2022-07-31
SAHOL.IS,13,0.3025914528399357,0.007095859110253233,2022-07-31
ISFIN.IS,13,0.2969127078476922,0.016172491148951362,2022-07-31
VESBE.IS,13,0.2971105631301053,-0.036739344824652576,2022-07-31
ENKAI.IS,14,0.2994463342384437,-0.013698642526479232,2022-07-31
EKGYO.IS,15,0.2951886948203499,-0.022151952455715107,2022-07-31
MAVI.IS,15,0.318890883879046,0.14311587595930342,2022-07-31
THYAO.IS,15,0.3121458550504259,0.00699305283024243,2022-07-31
SISE.IS,15,0.294350178254287,0.042024791705966624,2022-07-31
ASELS.IS,16,0.3274444346925108,-0.0071556280431422925,2022-07-31
ENJSA.IS,16,0.3251292112085571,0.10703812326967377,2022-07-31
INDES.IS,16,0.3215094200725,-0.0036407443937489514,2022-07-31
ISDMR.IS,16,0.3207761899864264,-0.03310690988870424,2022-07-31
LOGO.IS,16,0.3410583721149545,0.05614363766238584,2022-07-31
ALGYO.IS,17,0.3362973812085471,0.004451860142621333,2022-07-31
ARCLK.IS,18,0.3312006452129704,-0.02771533294563433,2022-07-31
BRISA.IS,18,0.3390601034491625,-0.002666625976562531,2022-07-31
KOZAL.IS,18,0.3404390391661773,0.02593289491742401,2022-07-31
AKSA.IS,19,0.3203501812470639,0.015544001510593652,2022-07-31
BERA.IS,19,0.3272408067348439,0.03508771929824572,2022-07-31
CCOLA.IS,19,0.3407893171666888,0.02186171211572585,2022-07-31
NTHOL.IS,19,0.3206024720305095,-0.027850278607366552,2022-07-31
ECILC.IS,20,0.3282891162816431,-0.010489550363906752,2022-07-31
KERVT.IS,20,0.3251746009980377,0.058487850788202955,2022-07-31
ODAS.IS,20,0.3353021433277219,0.02754818222587585,2022-07-31
QUAGR.IS,20,0.3413866343425609,0.05182078001611501,2022-07-31
FROTO.IS,21,0.3631093465570909,0.1383458187705593,2022-07-31
KRDMD.IS,21,0.3504100474836777,-0.0028037134117716578,2022-07-31
TOASO.IS,21,0.3414574677936374,0.13888888234791308,2022-07-31
BIMAS.IS,22,0.3544986939057382,0.08672564571234331,2022-07-31
CEMAS.IS,22,0.3745762344838692,0.00833332505491069,2022-07-31
CIMSA.IS,22,0.4027109521550973,0.05543480863643335,2022-07-31
ERBOS.IS,22,0.3600712914243666,-0.007826100225033938,2022-07-31
AYDEM.IS,23,0.3422089705970147,0.025510203585134228,2022-07-31
DOHOL.IS,23,0.3418990925985005,0.010443854477762526,2022-07-31
MGROS.IS,23,0.3852351335866786,0.037857787244582664,2022-07-31
TUPRS.IS,23,0.3707141371149233,0.08182179481486562,2022-07-31
AEFES.IS,24,0.3488834337551871,0.14715086966198432,2022-07-31
EGEEN.IS,24,0.3671824172351773,-0.023287671232876672,2022-07-31
GLYHO.IS,24,0.5024645017733504,0.016286629773138106,2022-07-31
AKSEN.IS,25,0.3509540468089575,0.09846829888500785,2022-07-31
ALARK.IS,25,0.4139941678514925,0.06222704195625672,2022-07-31
DOAS.IS,25,0.4041690732632135,0.02296074351515287,2022-07-31
GOZDE.IS,1,0.2667506371779726,0.020338908897490127,2022-08-07
ULKER.IS,1,0.2192945263439349,0.09708081124343848,2022-08-07
GUBRF.IS,2,0.227063698327614,0.03088152617357731,2022-08-07
TTRAK.IS,2,0.249541580868876,-0.018128174987692258,2022-08-07
